series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
59641,"Freedom in the World: Political Rights, additional discretionary question Q (former B) (0-4 points)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,0.0
59640,"Freedom in the World: Political Rights, additional discretionary question A (used 1973-2018) (0-4 points)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,0.0
9923,"Freedom in the World: Political Rights, Aggregate score (0-40, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,13.0
9921,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,8.0
9919,"Freedom in the World: Civil Liberties, Associational and Organizational Rights score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,5.0
9922,"Freedom in the World: Civil Liberties, Rule of Law score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,6.0
9926,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,9.0
9927,"Freedom in the World: Civil Liberties, Aggregate score (0-60, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,28.0
59639,"Freedom in the World: Aggregate score for Civil Liberties and Political Rights categories (0-100, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,41.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,4.0
9928,"Freedom in the World: Political Rights, Electoral Process score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,4.0
9924,"Freedom in the World: Political Rights, Political Pluralism and Participation score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.0
9920,"Freedom in the World: Political Rights, Functioning of Government score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,4.0
59641,"Freedom in the World: Political Rights, additional discretionary question Q (former B) (0-4 points)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,0.0
59640,"Freedom in the World: Political Rights, additional discretionary question A (used 1973-2018) (0-4 points)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,0.0
9923,"Freedom in the World: Political Rights, Aggregate score (0-40, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,13.0
9921,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,8.0
9919,"Freedom in the World: Civil Liberties, Associational and Organizational Rights score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.0
9922,"Freedom in the World: Civil Liberties, Rule of Law score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,6.0
9926,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,9.0
9927,"Freedom in the World: Civil Liberties, Aggregate score (0-60, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,28.0
59639,"Freedom in the World: Aggregate score for Civil Liberties and Political Rights categories (0-100, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,41.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,2.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,2.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,2.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,2.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,2.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,5.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,4.0
9925,"Freedom in the World: Overall Freedom Status (1=free, 2=partly free, 3=not free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,2.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,18.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,21.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,31.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,28.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,18.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,19.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,19.0
9850,"Economic Freedom of the World: Economic freedom, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,26.0
